state,county,cbsa,rpp-in-100-dollars,name
51,51029,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51031,31340,110.4972376,"Lynchburg, VA (Metropolitan Statistical Area)"
51,51033,40060,103.950104,"Richmond, VA (Metropolitan Statistical Area)"
51,51035,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51036,40060,103.950104,"Richmond, VA (Metropolitan Statistical Area)"
51,51037,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51041,40060,103.950104,"Richmond, VA (Metropolitan Statistical Area)"
51,51043,47900,83.47245409,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
51,51045,40220,110.0110011,"Roanoke, VA (Metropolitan Statistical Area)"
51,51047,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51049,40060,103.950104,"Richmond, VA (Metropolitan Statistical Area)"
51,51051,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51053,40060,103.950104,"Richmond, VA (Metropolitan Statistical Area)"
51,51057,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51059,47900,83.47245409,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
51,51061,47900,83.47245409,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
51,51063,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51065,16820,101.6260163,"Charlottesville, VA (Metropolitan Statistical Area)"
51,51067,40220,110.0110011,"Roanoke, VA (Metropolitan Statistical Area)"
51,51069,49020,108.577633,"Winchester, VA-WV (Metropolitan Statistical Area)"
51,51071,13980,113.2502831,"Blacksburg-Christiansburg-Radford, VA (Metropolitan Statistical Area)"
51,51073,47260,101.2145749,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)"
51,51075,40060,103.950104,"Richmond, VA (Metropolitan Statistical Area)"
51,51077,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51079,16820,101.6260163,"Charlottesville, VA (Metropolitan Statistical Area)"
51,51081,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51083,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51085,40060,103.950104,"Richmond, VA (Metropolitan Statistical Area)"
51,51087,40060,103.950104,"Richmond, VA (Metropolitan Statistical Area)"
51,51089,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51091,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51093,47260,101.2145749,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)"
51,51095,47260,101.2145749,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)"
51,51097,40060,103.950104,"Richmond, VA (Metropolitan Statistical Area)"
51,51099,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51101,40060,103.950104,"Richmond, VA (Metropolitan Statistical Area)"
51,51103,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51105,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51107,47900,83.47245409,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
51,51109,40060,103.950104,"Richmond, VA (Metropolitan Statistical Area)"
51,51111,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51113,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51115,47260,101.2145749,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)"
51,51117,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51119,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51121,13980,113.2502831,"Blacksburg-Christiansburg-Radford, VA (Metropolitan Statistical Area)"
51,51125,16820,101.6260163,"Charlottesville, VA (Metropolitan Statistical Area)"
51,51127,40060,103.950104,"Richmond, VA (Metropolitan Statistical Area)"
51,51131,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51133,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51135,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51137,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51139,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51141,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51143,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51145,40060,103.950104,"Richmond, VA (Metropolitan Statistical Area)"
51,51147,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51149,40060,103.950104,"Richmond, VA (Metropolitan Statistical Area)"
51,51153,47900,83.47245409,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
51,51155,13980,113.2502831,"Blacksburg-Christiansburg-Radford, VA (Metropolitan Statistical Area)"
51,51157,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51159,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51161,40220,110.0110011,"Roanoke, VA (Metropolitan Statistical Area)"
51,51163,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51165,25500,108.4598698,"Harrisonburg, VA (Metropolitan Statistical Area)"
51,51167,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51169,28700,114.8105626,"Kingsport-Bristol-Bristol, TN-VA (Metropolitan Statistical Area)"
51,51171,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51173,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51175,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51177,47900,83.47245409,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
51,51179,47900,83.47245409,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
51,51181,47260,101.2145749,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)"
51,51183,40060,103.950104,"Richmond, VA (Metropolitan Statistical Area)"
51,51185,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51187,47900,83.47245409,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
51,51191,28700,114.8105626,"Kingsport-Bristol-Bristol, TN-VA (Metropolitan Statistical Area)"
51,51193,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51195,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51197,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51199,47260,101.2145749,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)"
51,51510,47900,83.47245409,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
51,51515,31340,110.4972376,"Lynchburg, VA (Metropolitan Statistical Area)"
51,51520,28700,114.8105626,"Kingsport-Bristol-Bristol, TN-VA (Metropolitan Statistical Area)"
51,51530,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51540,16820,101.6260163,"Charlottesville, VA (Metropolitan Statistical Area)"
51,51550,47260,101.2145749,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)"
51,51570,40060,103.950104,"Richmond, VA (Metropolitan Statistical Area)"
51,51580,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51590,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51595,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51600,47900,83.47245409,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
51,51610,47900,83.47245409,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
51,51620,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51630,47900,83.47245409,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
51,51640,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51650,47260,101.2145749,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)"
51,51660,25500,108.4598698,"Harrisonburg, VA (Metropolitan Statistical Area)"
51,51670,40060,103.950104,"Richmond, VA (Metropolitan Statistical Area)"
51,51678,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51680,31340,110.4972376,"Lynchburg, VA (Metropolitan Statistical Area)"
51,51683,47900,83.47245409,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
51,51685,47900,83.47245409,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
51,51690,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51700,47260,101.2145749,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)"
51,51710,47260,101.2145749,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)"
51,51720,,112.8668172,Virginia (Nonmetropolitan Portion)
51,51730,40060,103.950104,"Richmond, VA (Metropolitan Statistical Area)"
51,51735,47260,101.2145749,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)"
51,51740,47260,101.2145749,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)"
51,51750,13980,113.2502831,"Blacksburg-Christiansburg-Radford, VA (Metropolitan Statistical Area)"
51,51760,40060,103.950104,"Richmond, VA (Metropolitan Statistical Area)"
51,51770,40220,110.0110011,"Roanoke, VA (Metropolitan Statistical Area)"
51,51775,40220,110.0110011,"Roanoke, VA (Metropolitan Statistical Area)"
51,51790,44420,113.1221719,"Staunton-Waynesboro, VA (Metropolitan Statistical Area)"
51,51800,47260,101.2145749,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)"
51,51810,47260,101.2145749,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)"
51,51820,44420,113.1221719,"Staunton-Waynesboro, VA (Metropolitan Statistical Area)"
51,51830,47260,101.2145749,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)"
51,51840,49020,108.577633,"Winchester, VA-WV (Metropolitan Statistical Area)"
53,53001,,104.2752868,Washington (Nonmetropolitan Portion)
53,53003,30300,110.1321586,"Lewiston, ID-WA (Metropolitan Statistical Area)"
53,53005,28420,102.145046,"Kennewick-Richland, WA (Metropolitan Statistical Area)"
53,53007,48300,104.1666667,"Wenatchee, WA (Metropolitan Statistical Area)"
53,53009,,104.2752868,Washington (Nonmetropolitan Portion)
53,53011,38900,99.30486594,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)"
53,53013,,104.2752868,Washington (Nonmetropolitan Portion)
53,53015,31020,107.0663812,"Longview, WA (Metropolitan Statistical Area)"
53,53017,48300,104.1666667,"Wenatchee, WA (Metropolitan Statistical Area)"
53,53019,,104.2752868,Washington (Nonmetropolitan Portion)
53,53021,28420,102.145046,"Kennewick-Richland, WA (Metropolitan Statistical Area)"
53,53023,,104.2752868,Washington (Nonmetropolitan Portion)
53,53025,,104.2752868,Washington (Nonmetropolitan Portion)
53,53027,,104.2752868,Washington (Nonmetropolitan Portion)
53,53029,,104.2752868,Washington (Nonmetropolitan Portion)
53,53031,,104.2752868,Washington (Nonmetropolitan Portion)
53,53033,42660,93.37068161,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)"
53,53035,14740,95.51098376,"Bremerton-Silverdale, WA (Metropolitan Statistical Area)"
53,53037,,104.2752868,Washington (Nonmetropolitan Portion)
53,53039,,104.2752868,Washington (Nonmetropolitan Portion)
53,53041,,104.2752868,Washington (Nonmetropolitan Portion)
53,53043,,104.2752868,Washington (Nonmetropolitan Portion)
53,53045,,104.2752868,Washington (Nonmetropolitan Portion)
53,53047,,104.2752868,Washington (Nonmetropolitan Portion)
53,53049,,104.2752868,Washington (Nonmetropolitan Portion)
53,53051,,104.2752868,Washington (Nonmetropolitan Portion)
53,53053,42660,93.37068161,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)"
53,53055,,104.2752868,Washington (Nonmetropolitan Portion)
53,53057,34580,101.8329939,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)"
53,53059,38900,99.30486594,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)"
53,53061,42660,93.37068161,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)"
53,53063,44060,104.4932079,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)"
53,53065,,104.2752868,Washington (Nonmetropolitan Portion)
53,53067,36500,95.6937799,"Olympia-Tumwater, WA (Metropolitan Statistical Area)"
53,53069,,104.2752868,Washington (Nonmetropolitan Portion)
53,53071,47460,107.2961373,"Walla Walla, WA (Metropolitan Statistical Area)"
53,53073,13380,100.3009027,"Bellingham, WA (Metropolitan Statistical Area)"
53,53075,,104.2752868,Washington (Nonmetropolitan Portion)
53,53077,49420,104.8218029,"Yakima, WA (Metropolitan Statistical Area)"
54,54001,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54003,25180,96.8054211,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)"
54,54005,16620,111.9820829,"Charleston, WV (Metropolitan Statistical Area)"
54,54007,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54009,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54011,26580,114.5475372,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)"
54,54013,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54015,16620,111.9820829,"Charleston, WV (Metropolitan Statistical Area)"
54,54017,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54019,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54021,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54023,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54025,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54027,49020,108.577633,"Winchester, VA-WV (Metropolitan Statistical Area)"
54,54029,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54031,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54033,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54035,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54037,47900,83.47245409,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
54,54039,16620,111.9820829,"Charleston, WV (Metropolitan Statistical Area)"
54,54041,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54043,16620,111.9820829,"Charleston, WV (Metropolitan Statistical Area)"
54,54045,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54047,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54049,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54051,48540,115.8748552,"Wheeling, WV-OH (Metropolitan Statistical Area)"
54,54053,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54055,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54057,19060,113.6363636,"Cumberland, MD-WV (Metropolitan Statistical Area)"
54,54059,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54061,34060,113.3786848,"Morgantown, WV (Metropolitan Statistical Area)"
54,54063,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54065,25180,96.8054211,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)"
54,54067,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54069,48540,115.8748552,"Wheeling, WV-OH (Metropolitan Statistical Area)"
54,54071,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54073,37620,115.7407407,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)"
54,54075,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54077,34060,113.3786848,"Morgantown, WV (Metropolitan Statistical Area)"
54,54079,16620,111.9820829,"Charleston, WV (Metropolitan Statistical Area)"
54,54081,13220,128.2051282,"Beckley, WV (Metropolitan Statistical Area)"
54,54083,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54085,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54087,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54089,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54091,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54093,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54095,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54097,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54099,26580,114.5475372,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)"
54,54101,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54103,,115.3402537,West Virginia (Nonmetropolitan Portion)
54,54105,37620,115.7407407,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)"
54,54107,37620,115.7407407,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)"
54,54109,,115.3402537,West Virginia (Nonmetropolitan Portion)
55,55001,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55003,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55005,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55007,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55009,24580,108.8139282,"Green Bay, WI (Metropolitan Statistical Area)"
55,55011,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55013,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55015,11540,107.2961373,"Appleton, WI (Metropolitan Statistical Area)"
55,55017,20740,108.3423619,"Eau Claire, WI (Metropolitan Statistical Area)"
55,55019,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55021,31540,102.3541453,"Madison, WI (Metropolitan Statistical Area)"
55,55023,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55025,31540,102.3541453,"Madison, WI (Metropolitan Statistical Area)"
55,55027,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55029,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55031,20260,109.0512541,"Duluth, MN-WI (Metropolitan Statistical Area)"
55,55033,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55035,20740,108.3423619,"Eau Claire, WI (Metropolitan Statistical Area)"
55,55037,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55039,22540,115.4734411,"Fond du Lac, WI (Metropolitan Statistical Area)"
55,55041,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55043,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55045,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55047,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55049,31540,102.3541453,"Madison, WI (Metropolitan Statistical Area)"
55,55051,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55053,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55055,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55057,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55059,16980,93.80863039,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
55,55061,24580,108.8139282,"Green Bay, WI (Metropolitan Statistical Area)"
55,55063,29100,107.4113856,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)"
55,55065,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55067,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55069,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55071,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55073,48140,108.4598698,"Wausau, WI (Metropolitan Statistical Area)"
55,55075,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55077,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55078,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55079,33340,105.0420168,"Milwaukee-Waukesha-West Allis, WI (Metropolitan Statistical Area)"
55,55081,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55083,24580,108.8139282,"Green Bay, WI (Metropolitan Statistical Area)"
55,55085,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55087,11540,107.2961373,"Appleton, WI (Metropolitan Statistical Area)"
55,55089,33340,105.0420168,"Milwaukee-Waukesha-West Allis, WI (Metropolitan Statistical Area)"
55,55091,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55093,33460,97.37098345,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)"
55,55095,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55097,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55099,,114.6788991,Wisconsin (Nonmetropolitan Portion)
55,55101,39540,106.9518717,"Racine, WI (Metropolitan Statistical Area)"
55,55103,,114.6788991,Wisconsin (Nonmetropolitan Portion)
